emp_no,first_name,last_name,title,salary,from_date
439815,Denis,Coombs,Engineer,40000,1999-06-04
439817,Zorica,Lowrie,Senior Engineer,45117,1999-12-31
439823,Remko,Erdi,Engineer,45338,1998-09-11
439827,King,Hammerschmidt,Senior Engineer,40000,1993-06-18
439830,Shem,Ramamoorthy,Senior Engineer,41377,1994-02-12
439832,Ebbe,Pleszkun,Senior Staff,73459,1988-03-10
439835,Yucai,Papadias,Senior Engineer,70186,1992-02-09
439837,Saniya,Matzel,Staff,40000,1998-06-16
439839,Jeanne,Kusakabe,Senior Engineer,45300,1995-12-23
439851,Aris,Godskesen,Senior Engineer,40000,2001-01-03
439853,Remzi,Luon,Engineer,40000,1999-03-01
439854,Hiroyasu,Atchley,Technique Leader,40000,1990-09-14
439864,Izaskun,Spelt,Senior Engineer,40000,1991-06-13
439868,Toney,Gruenwald,Senior Staff,77919,1997-05-17
439869,Ziva,Schoegge,Senior Staff,72439,2000-02-29
439875,Domenick,Matzke,Senior Engineer,40000,1999-07-21
439877,Wojceich,Emiris,Senior Staff,40000,1988-11-18
439885,Hongzhu,Schaaf,Senior Engineer,45445,1995-03-14
439886,Manton,Huhdanpaa,Engineer,42550,1997-02-24
439887,Fuqing,Dusink,Senior Staff,71929,1995-09-27
439889,Constantijn,Benaini,Senior Engineer,53291,1992-02-23
439896,Yahiko,Baaleh,Senior Staff,69368,1999-09-14
439903,Rosalie,Servieres,Staff,82585,1997-03-25
439922,Fei,Rosti,Staff,76590,1995-11-21
439923,Utz,Boudaillier,Senior Engineer,51994,1995-03-07
439925,Marla,Luga,Staff,112348,1998-10-14
439927,Fumiyo,Manders,Senior Engineer,63757,1996-12-10
439932,Uriel,Cappelletti,Staff,44903,1997-10-08
439938,Eben,Soloway,Senior Staff,71060,1998-01-03
439939,Rasiah,Steenbeek,Senior Engineer,52489,1996-06-02
439941,Weiyi,Rathonyi,Staff,71640,1997-06-01
439948,Toshimitsu,Hatcliff,Staff,68876,1996-02-13
439953,Zhigen,Birnbaum,Staff,40000,1998-03-26
439954,Hitofumi,Fetvedt,Senior Engineer,64140,1999-09-05
439958,Kerhong,Ladret,Staff,47218,1999-07-05
439969,Ohad,Gini,Senior Staff,49147,1993-05-28
439978,Rosalie,Steenbeek,Senior Staff,62005,2000-05-13
439987,Shaibal,Rathonyi,Senior Engineer,41424,2000-09-29
439998,Huei,Tzvieli,Senior Engineer,40000,2000-01-11
440003,Arto,Grandbois,Assistant Engineer,40000,1999-08-13
440004,Remco,Bahr,Engineer,67306,1995-06-26
440006,Jinya,Lindenbaum,Senior Staff,52641,2002-07-04
440010,King,Lamma,Senior Engineer,40000,2002-04-12
440016,Aksel,Paciorek,Staff,50425,1994-09-08
440019,Jianhua,Ossenbruggen,Technique Leader,66098,1991-12-20
440020,Shawna,Codenie,Senior Staff,43784,1998-01-10
440024,Bernardo,Merlo,Senior Engineer,45801,1994-11-23
440026,Zorica,Kavanagh,Senior Staff,40000,1994-05-22
440035,Domenico,Thisen,Senior Engineer,40000,1999-11-13
440037,Tianruo,Veevers,Assistant Engineer,48197,1997-11-30
440039,Vesna,Crouzet,Senior Engineer,59346,1996-11-06
440043,Susumu,Brodie,Staff,57199,1999-02-21
440045,Dzung,Francisci,Senior Staff,45343,1998-10-23
440048,Marc,Reeker,Senior Engineer,48200,1999-08-19
440050,Gou,Wolniewicz,Senior Staff,71284,1994-11-21
440051,Koichi,Weisert,Engineer,58269,1999-01-16
440052,Eishiro,Steenbeek,Engineer,48142,1997-03-11
440056,Moni,Stanfel,Senior Engineer,61128,1993-11-27
440072,Mingzeng,Schnelling,Senior Engineer,40000,1997-02-06
440073,Sachio,Azadmanesh,Senior Staff,81058,2000-11-27
440074,Gritta,Ghemri,Senior Staff,55552,1997-12-29
440075,Hatim,Turnbull,Senior Engineer,45284,1989-03-04
440076,Hailing,Schiettecatte,Engineer,40000,2002-02-11
440083,Heeju,Szemeredi,Senior Staff,50940,1985-03-28
440084,Mechthild,Gist,Senior Engineer,40000,2001-07-26
440085,Holgard,Demos,Senior Staff,66905,1996-07-04
440086,Hideyuki,Dulli,Staff,76434,1998-07-27
440088,Serge,Denny,Staff,97760,1999-04-03
440091,Jinpo,Bierman,Senior Engineer,49173,2000-07-13
440094,Bernice,Rabehasaina,Senior Staff,40000,1996-11-23
440097,Alselm,Junot,Senior Engineer,71586,1985-06-11
440103,Yishai,Weisert,Senior Engineer,55091,1997-11-07
440106,Tuval,Famili,Senior Engineer,40000,1995-04-29
440107,Hirochika,Lindenbaum,Senior Engineer,40000,1995-01-02
440111,Martina,Sgarro,Senior Engineer,40000,1998-03-23
440115,Atilio,Lalonde,Senior Engineer,40000,1992-10-24
440116,Shim,Seghrouchni,Senior Engineer,45628,2000-01-21
440120,Peternela,Strooper,Senior Staff,82831,1999-12-23
440124,Kwangyoen,Kaiserswerth,Senior Engineer,59676,1999-12-15
440128,Nirmal,Constantine,Senior Staff,40000,1992-10-15
440129,Fen,Wolniewicz,Staff,40000,1994-12-31
440136,Bowen,Jenevein,Senior Staff,60795,1997-09-01
440140,Baoqiu,Marakhovsky,Assistant Engineer,47320,1999-02-14
440145,Salvador,Ranft,Senior Engineer,40000,1993-06-04
440150,Luigi,Lorcy,Engineer,40000,1997-12-23
440152,Kirk,Ertl,Senior Staff,62545,1995-05-19
440156,Lein,Hartvigsen,Senior Staff,49333,1994-01-03
440157,Jingling,Nourani,Senior Staff,50477,2001-10-16
440166,Xiadong,Scallan,Senior Staff,85597,2001-08-11
440168,Jinpo,Christianini,Senior Engineer,57218,1999-03-27
440169,Munenori,Holburn,Senior Staff,62222,1995-08-04
440175,Babette,Demos,Senior Engineer,45919,1993-06-27
440179,Masali,Waschkowski,Senior Engineer,40000,1993-10-14
440180,Ashish,Jording,Senior Engineer,72567,1995-03-05
440182,Seongbin,Coorg,Engineer,45801,1994-12-02
440183,Golgen,Werthner,Senior Engineer,54729,2002-07-07
440189,Kiyomitsu,Falster,Senior Engineer,47178,1986-10-29
440190,Gaetan,Bazzichi,Senior Engineer,62336,1997-03-01
440192,Yefim,Bamford,Staff,40000,2000-01-01
440200,Annemarie,Marrevee,Senior Staff,44272,1997-11-06
440204,Shunichi,Albarhamtoshy,Senior Engineer,40000,1999-03-13
440205,Hideo,Hutter,Senior Engineer,40000,1995-03-15
440212,Christoph,Lambe,Staff,65672,1994-09-11
440215,Keiichiro,Dredge,Senior Engineer,59288,1994-08-07
440218,Shigeo,Simmen,Senior Staff,66145,1994-06-02
440224,Mansur,Iisaku,Senior Engineer,40000,1991-04-12
440230,Luise,Awdeh,Engineer,40000,1998-01-09
440234,Venkatesan,Morrey,Technique Leader,42434,1988-11-19
440236,Franziska,Caine,Senior Engineer,41035,1992-09-04
440247,Geoff,Ambroszkiewicz,Senior Engineer,40000,1996-12-30
440248,Danai,Erman,Senior Engineer,44868,2002-04-29
440250,Valeri,Granlund,Senior Engineer,52156,1999-09-17
440251,Josyula,Yurek,Staff,40583,1994-10-25
440255,Margareta,Schlenzig,Senior Staff,68981,1993-02-14
440256,Miyeon,Speer,Technique Leader,40000,1998-11-27
440257,Reinhold,Lammel,Staff,77506,1998-07-25
440258,Khalid,Schmiedel,Senior Engineer,50724,1994-07-10
440259,Changho,Farris,Staff,87914,1999-02-05
440262,Mack,Serra,Senior Engineer,53999,2002-03-21
440264,Izaskun,Biran,Senior Staff,47441,1995-05-19
440275,Randi,Bernick,Senior Staff,56739,1995-08-26
440279,Gretta,Merlo,Staff,50103,1996-09-18
440282,Hairong,Maginnis,Technique Leader,59752,1991-05-22
440288,Along,Rissland,Senior Staff,40000,2001-08-23
440290,Jianhui,Polajnar,Senior Engineer,53936,2001-11-02
440291,Masasuke,Fujisaki,Senior Engineer,42703,1999-10-08
440293,Gro,Stentiford,Senior Staff,40000,1998-03-24
440295,Kinh,Crabtree,Senior Engineer,49393,1994-10-06
440300,Aloys,Thummel,Senior Staff,91555,1994-06-15
440301,Sven,Lanzelotte,Senior Engineer,44818,1994-10-05
440302,Subhrajyoti,Christ,Senior Staff,57380,1996-02-25
440303,Krisda,Mundy,Engineer,40000,1996-09-10
440305,Rosalie,Swab,Senior Staff,63799,1996-11-17
440306,Alper,Tramer,Senior Staff,63699,2000-08-08
440307,Hailing,Tetzlaff,Senior Engineer,40000,2001-07-08
440314,Shin,Merlo,Senior Engineer,40000,1994-03-11
440315,Martien,Hitomi,Senior Staff,86598,1989-05-01
440319,Qunsheng,Brookman,Technique Leader,47654,1996-04-17
440321,Mori,Begiun,Senior Staff,40000,1997-09-06
440323,Ravishankar,Radwan,Senior Staff,75919,1992-11-30
440324,Arvin,Veevers,Staff,71843,1999-06-10
440329,Valdiodio,Carrere,Senior Staff,40000,1997-04-05
440331,Adas,Szilard,Engineer,52224,1997-03-30
440333,Shawna,Cannane,Senior Engineer,40000,1997-12-23
440337,Terresa,Kitsuregawa,Senior Engineer,69846,1993-02-08
440338,Neelam,Radwan,Senior Staff,40000,1991-07-28
440343,Kasturi,Serov,Senior Engineer,40000,1996-12-21
440352,Tianruo,Ghalwash,Senior Staff,63892,1998-05-26
440353,Sigeru,Monarch,Senior Staff,40000,2000-07-30
440357,Eberhardt,Sidou,Senior Staff,95227,1998-12-27
440361,Shahaf,Skrikant,Senior Staff,40000,1995-04-28
440363,Lucian,Rothenberg,Senior Staff,68360,1999-06-14
440364,Xinan,Preusig,Engineer,41725,1995-08-21
440365,Zhaofang,Gien,Senior Engineer,53135,1994-11-24
440366,Babette,Armand,Senior Staff,72316,1998-01-11
440367,Ronnie,Krichel,Engineer,40000,1997-03-27
440372,Khosrow,Baar,Senior Engineer,51022,1999-11-16
440373,Xiaopeng,Constantine,Senior Engineer,40000,1993-09-28
440376,Chikako,Vanwelkenhuysen,Engineer,40000,1996-01-19
440380,Ashish,Magliocco,Engineer,52490,1996-10-05
440382,Reinhard,McDermid,Senior Staff,63305,2000-09-24
440383,Bezalel,Denny,Senior Engineer,40000,1990-11-16
440387,Elgin,Weedman,Staff,40000,1994-06-12
440388,Behnaam,Deyuan,Senior Engineer,49030,2000-11-24
440389,Khalil,Grandbois,Technique Leader,40000,1992-05-13
440390,Girolamo,Crelier,Senior Engineer,59450,1999-09-03
440400,Vasiliy,Karlin,Senior Staff,73947,2002-04-11
440402,Seongbin,Zeleznik,Senior Engineer,40000,1992-08-17
440403,Spyrose,Baik,Engineer,63906,1998-09-03
440405,Vasilis,Servi,Senior Engineer,48098,1998-10-29
440407,Jixiang,Arlazarov,Staff,40475,1996-06-29
440414,Kolar,Meriste,Senior Engineer,40000,1998-02-27
440423,Fumino,Marquardt,Senior Engineer,40000,1994-07-02
440424,Roselyn,Wynblatt,Engineer,44551,1994-11-01
440426,Sanjay,Iisaku,Staff,78314,1996-10-21
440431,Aria,Belinskaya,Staff,48442,1997-12-10
440434,Subhankar,Rosch,Engineer,57203,1997-03-22
440437,Tonia,Milicia,Senior Engineer,40679,1997-09-28
440441,Katsuo,Cusworth,Senior Staff,58485,1999-04-26
440445,Honglan,Kilgore,Engineer,66611,1999-02-14
440453,Elvis,Grandbois,Engineer,67162,1998-06-08
440456,Valter,Tchuente,Senior Engineer,48996,1994-09-24
440461,Bader,Stenning,Senior Staff,40000,1993-11-25
440462,Unal,Lukaszewicz,Senior Staff,80756,1996-04-04
440465,Heeju,Magalhaes,Senior Staff,40000,1998-04-14
440477,Akemi,Unni,Senior Staff,78839,2001-04-07
440478,Kamakshi,Haumacher,Senior Staff,82235,2001-06-12
440486,Keiichiro,Fortenbacher,Senior Engineer,40000,2001-06-18
440501,Magy,Swan,Senior Engineer,60752,2001-07-03
440506,Lene,Swan,Senior Engineer,40000,1996-08-10
440507,Ramalingam,Yamaashi,Senior Engineer,44050,1985-03-09
440509,Beshir,Hoogerwoord,Engineer,61206,1997-02-22
440518,Kensei,Claffy,Staff,40000,1997-05-29
440520,Berna,Sidje,Engineer,57470,1999-09-28
440523,Sanjai,Kuszyk,Senior Staff,56786,1991-07-25
440528,Mohd,Mondadori,Senior Engineer,40000,1989-11-28
440530,Morris,Linares,Technique Leader,57579,1999-01-26
440531,Goa,Kuhnemann,Senior Engineer,40000,2000-07-15
440534,Paris,Parveen,Senior Engineer,61749,1999-10-06
440537,Oldrich,Versino,Senior Staff,76500,1997-11-28
440538,Mark,Kroha,Senior Staff,71038,1996-01-06
440539,Nahum,Pettis,Senior Engineer,58168,1990-11-16
440541,Subbu,Goodrum,Senior Engineer,40000,1997-08-06
440546,Takushi,Selvestrel,Assistant Engineer,40634,1999-12-01
440548,Szabolcs,Eastman,Senior Engineer,42890,1992-01-02
440549,Dietrich,Eldridge,Senior Engineer,40000,1995-04-17
440551,Unal,Frolund,Engineer,40000,1996-01-25
440560,Junichi,Mayerwieser,Senior Staff,91201,1991-02-24
440568,Fumiya,Perly,Engineer,46484,1997-03-03
440573,Kenton,Lubachevsky,Senior Engineer,40000,1996-12-28
440582,Elliott,Kawashima,Senior Staff,41937,1991-01-26
440584,Izaskun,Maccarone,Senior Engineer,40000,1997-05-08
440587,Lijia,Flasterstein,Senior Engineer,54060,1994-06-30
440588,Kien,Schmittgen,Senior Staff,40000,1995-08-10
440590,Nadjib,Baez,Senior Engineer,40000,1997-11-18
440598,Dmitry,Kawashima,Technique Leader,40000,1998-02-21
440608,Kiyokazu,Kragelund,Senior Staff,77665,1993-03-14
440614,Naftali,McConalogue,Senior Engineer,51828,1986-05-09
440617,Tsvetan,Khamsi,Senior Engineer,40000,2000-06-15
440619,Tzvetan,Lamba,Senior Engineer,41101,1999-02-09
440624,Nikolaus,Vesna,Staff,64106,1998-01-25
440630,Berhard,Bernick,Senior Staff,62411,2002-02-24
440633,Rosita,Rattan,Engineer,40000,1996-10-09
440640,Xiaoqiang,Vieri,Senior Staff,54764,1995-01-20
440641,Sajjan,Lyonns,Engineer,46116,1993-08-11
440646,Lalit,Vernadat,Engineer,55614,1994-07-04
440649,Leaf,Legleitner,Senior Engineer,41385,1986-08-23
440652,Nahum,Garnier,Senior Engineer,67855,1996-12-05
440653,Chenye,Denis,Senior Staff,43918,2002-07-30
440654,Kaijung,Berztiss,Senior Engineer,46816,2000-09-16
440664,Mingsen,Neimat,Senior Engineer,40000,1997-07-09
440667,Martina,Rissanen,Senior Engineer,50302,1988-12-16
440668,Tokuyasu,Plotkin,Senior Engineer,43507,1997-06-22
440674,Mikhail,Pollacia,Senior Staff,40000,2001-06-25
440681,Phillip,Schusler,Senior Staff,40000,1993-12-11
440686,Kendra,Guardalben,Engineer,40000,1998-11-24
440689,Subhash,Maierhofer,Senior Engineer,44107,2000-09-20
440690,Arch,Cmelik,Senior Staff,40000,2002-05-20
440691,Pintsang,Bolotov,Assistant Engineer,46619,1995-02-10
440696,Kazuhiro,Shanbhogue,Senior Engineer,48883,2001-01-21
440697,Xiaocheng,Greenaway,Technique Leader,40000,1993-02-09
440698,Karsten,Stenning,Engineer,51612,1999-07-23
440699,Lucian,Rettelbach,Senior Staff,40000,1986-02-01
440704,Shigehiro,Bernatsky,Senior Staff,40000,1994-04-23
440707,Xiaocheng,Dalphin,Staff,40710,1998-06-25
440709,Khedija,Yeung,Staff,40000,1997-11-11
440714,Duro,Rosay,Senior Engineer,40000,1987-10-16
440722,Mototsugu,Heystek,Senior Engineer,40000,1998-09-09
440734,Yuping,Schaar,Senior Staff,57762,2000-09-25
440738,Marko,Hoogerwoord,Staff,47157,1998-12-07
440740,Kinh,Kamber,Technique Leader,42855,1993-01-11
440743,Georgy,Oberman,Senior Staff,44566,2000-12-19
440745,Mona,Pappas,Staff,40000,1997-06-01
440746,Anneli,Ramsay,Technique Leader,40987,1986-03-22
440748,Herb,Plessier,Senior Engineer,40000,1992-01-15
440754,Adil,Bernatsky,Senior Engineer,40000,1997-09-14
440761,Marl,Munke,Technique Leader,40000,1991-08-26
440763,Siddarth,Heystek,Senior Staff,79380,1987-07-15
440764,Kankanahalli,Maquelin,Staff,82907,1999-10-03
440767,Adly,Narahari,Engineer,79342,1998-01-10
440774,Youjian,Nastansky,Senior Engineer,55526,2001-05-19
440776,Leon,Zedlitz,Senior Staff,40000,1997-04-11
440778,Berry,Genin,Senior Engineer,40000,1998-11-09
440783,Heon,Hiraishi,Senior Staff,40000,1999-08-10
440784,Subhada,Wolniewicz,Staff,40000,1998-01-15
440788,Zita,Mawatari,Senior Engineer,41491,2002-06-21
440789,Izaskun,Roohalamini,Senior Staff,49755,1991-02-02
440794,Emdad,Dalphin,Senior Engineer,45833,1993-08-11
440795,Malu,Hemaspaandra,Engineer,46272,1997-08-13
440798,Sanjai,Isaac,Assistant Engineer,40000,1995-03-06
440804,Fumiko,Harllee,Senior Staff,69132,1987-01-05
440811,Mohammed,Slaats,Engineer,40000,1995-03-03
440812,Yechiam,Baer,Senior Engineer,40000,2000-11-29
440814,Uzi,Taneja,Senior Staff,74722,1987-10-20
440817,Hidde,Francisci,Engineer,62476,1998-08-07
440820,Mircea,Uhrik,Senior Staff,49019,1999-09-24
440821,Guoxiang,Veevers,Senior Engineer,40000,1995-04-10
440832,Abdulla,Guardalben,Senior Staff,69496,2002-06-25
440833,Etsuo,Siochi,Senior Engineer,40000,2001-03-05
440834,Taiji,Marakhovsky,Senior Staff,40000,1997-11-11
440841,Elzbieta,Isard,Senior Staff,40000,1989-01-12
440848,Fen,Kropp,Senior Staff,57157,1997-07-24
440850,Utz,Langford,Senior Engineer,49807,1999-04-05
440853,Sivanarayana,Usery,Senior Staff,60241,1998-05-28
440854,Goetz,Veldwijk,Technique Leader,40000,1997-06-26
440872,Vishwani,Nourani,Senior Engineer,40000,1994-03-05
440873,Baruch,Marletta,Staff,54266,1998-03-25
440877,Kerryn,Kuhnemann,Senior Staff,68548,1997-05-04
440878,Tonny,Akazan,Technique Leader,40000,1992-03-28
440882,Sverrir,Kushnir,Senior Engineer,48698,2001-09-28
440883,Caolyn,Szemeredi,Senior Staff,40000,2002-03-23
440889,Cathie,Murrill,Staff,103923,1999-05-11
440895,Godehard,Redmiles,Senior Staff,79726,1995-07-12
440901,Qiwen,Pintelas,Senior Engineer,77698,2001-09-17
440902,Satyanarayana,Ermel,Engineer,64074,1996-10-13
440904,Eran,Vickson,Senior Staff,60659,1990-04-13
440907,Toshiki,Prochazka,Senior Engineer,104390,1996-02-20
440914,Jaihie,Griswold,Senior Engineer,51117,1997-01-01
440917,Zorica,Cummings,Senior Engineer,42166,2000-08-22
440928,Tua,Thorelli,Assistant Engineer,64124,1999-04-14
440931,Yinghua,Dratva,Senior Staff,78992,1991-01-07
440933,Xiadong,Kavanagh,Senior Engineer,52785,1996-12-20
440948,Renny,Siepmann,Senior Staff,81586,1992-10-08
440956,Herbert,Wossner,Staff,41359,1994-04-25
440960,Moty,Zirintsis,Senior Engineer,63161,1996-11-19
440962,Angus,Stanfel,Senior Engineer,53983,2001-10-21
440966,Hairong,Fontet,Senior Staff,46988,1998-09-23
440973,Moti,Fargier,Senior Staff,77993,1997-10-19
440978,Faiza,Braunschweig,Engineer,46612,1999-12-10
440979,Dante,Rosay,Senior Engineer,40970,1991-03-20
440981,Tomoyuki,Foong,Staff,55627,1995-08-27
440989,Maia,Cincotta,Senior Engineer,40000,2000-07-24
440996,Xuejia,Rouquie,Senior Engineer,40000,1995-03-24
441007,Rosli,Nitta,Senior Engineer,40000,1990-11-15
441008,Dines,Weiland,Engineer,51133,1997-08-14
441013,Satoru,Rande,Senior Staff,40362,1994-02-18
441014,Sandeepan,Lunt,Engineer,40000,1996-02-17
441018,Bodh,Khalil,Staff,43472,1996-09-28
441022,Rajmohan,Argence,Technique Leader,40000,1995-07-03
441026,Takahito,Perna,Senior Staff,40000,1991-09-09
441027,Duangkaew,Rajaraman,Staff,40000,1997-08-22
441028,Bernd,Krychniak,Senior Engineer,40000,1999-05-29
441029,Mooi,Schnabel,Senior Staff,61941,1986-03-25
441031,Stevo,Vandervoorde,Senior Engineer,50109,1995-04-28
441033,Tremaine,Chartres,Senior Engineer,60145,1995-09-28
441036,Aruna,Ernst,Senior Staff,65790,1999-11-17
441044,Randi,Erman,Senior Engineer,40000,1992-04-18
441045,Sanjiv,Siksek,Staff,40000,1999-07-01
441051,Florina,Dymetman,Senior Engineer,41429,1995-12-09
441052,Martien,Menhardt,Senior Staff,40000,1986-06-20
441059,Perla,Borstler,Technique Leader,65573,1986-04-21
441061,Ramalingam,Klyachko,Senior Staff,66140,1996-07-03
441070,Luigi,Harllee,Senior Staff,40000,1993-07-11
441075,Heejo,Bresenham,Senior Engineer,40000,1997-04-17
441084,True,Garnham,Staff,40000,1995-12-28
441086,Jaideep,Anger,Senior Engineer,63562,1987-12-07
441091,Muneo,Ghelli,Senior Engineer,40000,1992-05-31
441092,Raimond,Peres,Senior Engineer,68866,1994-09-24
441100,Peternela,Litvinov,Senior Engineer,57570,1994-04-04
441103,Hongzhu,Norsworthy,Senior Engineer,48571,2001-01-24
441104,Adit,Krzyzanowski,Senior Engineer,84982,1987-07-29
441105,Amabile,Picci,Senior Staff,77129,1995-01-10
441106,Hilari,Rohrbach,Senior Engineer,40000,1988-02-27
441107,Anoosh,Maraist,Senior Engineer,51247,1992-08-20
441117,Xiahua,Mondadori,Senior Engineer,49245,1987-02-21
441118,Shridhar,Juneja,Senior Engineer,40000,1999-07-04
441127,Manu,Legleitner,Senior Engineer,59367,2001-08-17
441131,Mandell,Covnot,Senior Engineer,44374,2000-01-11
441132,Claude,Jansen,Technique Leader,40000,1995-09-05
441134,Insup,Bennet,Senior Staff,76928,1992-09-25
441137,Sanjit,Rajala,Senior Engineer,61902,1997-10-15
441144,Muneo,Bolsens,Senior Engineer,44121,1985-12-27
441151,Constantijn,Welham,Staff,40000,1999-03-19
441154,Lansing,Syang,Senior Engineer,63254,1987-01-15
441157,Barna,Tiemann,Senior Staff,46467,1992-06-09
441163,Shunichi,Turnbull,Senior Staff,42741,1993-08-08
441174,Barun,Stille,Senior Staff,40000,1997-08-11
441179,Tommaso,Sgarro,Senior Staff,84048,1996-01-17
441182,Mayumi,Benantar,Senior Engineer,40000,1997-11-07
441184,Hein,Kadhim,Technique Leader,43061,1996-02-05
441188,Kwee,Zaumen,Senior Engineer,47525,1988-04-19
441190,Yuuichi,Dulay,Senior Engineer,56284,1994-10-03
441200,Keung,Uhrig,Staff,57414,1996-05-15
441201,Slavian,Kampfer,Senior Engineer,45050,2000-04-04
441208,Nitsan,Murrill,Senior Engineer,47063,1998-03-20
441228,Kazuhiko,Winter,Senior Staff,65442,1985-07-20
441229,Nobuyoshi,Rosis,Senior Staff,72419,1996-09-24
441232,Chiradeep,Gerteisen,Engineer,40050,1998-12-04
441240,Shounak,Nicolson,Engineer,40000,1995-09-24
441243,Boutros,Rijsenbrij,Senior Engineer,50688,1990-03-09
441251,Chiranjit,Mullainathan,Senior Engineer,40000,1999-01-01
441258,Leon,Swen,Senior Staff,40000,1994-08-03
441263,Vivian,Coullard,Staff,41270,1998-06-25
441264,Chenye,Chinal,Senior Engineer,40000,1995-05-18
441267,Zita,Hebden,Senior Staff,40000,1991-02-23
441269,Arne,Hempstead,Senior Staff,40000,1993-09-13
441271,Mads,Esposito,Senior Engineer,52458,1997-12-28
441278,Chandrasekaran,Wallrath,Technique Leader,55725,1987-07-25
441287,Reinhard,Asmuth,Engineer,61354,1996-01-02
441293,Soenke,Backhouse,Senior Engineer,61251,2002-04-06
441305,Toshimitsu,Thimonier,Engineer,42436,2002-07-01
441308,Sastry,Sankaranarayanan,Senior Staff,40000,1997-03-31
441309,Arco,Trystram,Senior Engineer,80172,1992-12-14
441313,Gio,Kroha,Senior Staff,55341,1990-07-11
441324,Ranan,Genther,Senior Engineer,64328,2000-05-28
441326,Rimli,Raczkowsky,Staff,55766,1997-10-25
441332,Sverrir,Bruckman,Senior Engineer,40000,1992-02-07
441333,Horward,Randi,Senior Engineer,40000,1991-06-09
441338,Maria,Thebaut,Senior Staff,75704,1990-10-23
441339,Barna,Bolotov,Senior Staff,52308,1995-08-11
441343,Yuping,Jiang,Senior Engineer,40000,1987-12-30
441346,Arvin,Birge,Staff,75729,1997-05-19
441349,Oscar,Merlo,Senior Staff,61614,1988-04-29
441352,Christoper,Menyhert,Senior Staff,89903,1993-09-22
441361,Kasturi,Pollock,Engineer,40962,1994-12-12
441363,Wayne,Baalen,Senior Staff,57410,1994-04-10
441364,Weidon,Kilgore,Senior Staff,71607,1998-01-11
441366,Mabo,Azumi,Staff,82052,1996-01-17
441371,Vidya,Leppanen,Senior Staff,88673,1994-05-14
441373,Marjo,Marquardt,Senior Staff,40000,1991-02-08
441379,Adib,Tsukune,Senior Staff,40000,1998-06-13
